recipe_id,n_interactions,n_rated,mean_rating,median_rating,share_rated,bayes_mean,name,positives,wilson_lb,logw_mean,wilson_norm,logw_norm,score_combo_50_50,score_combo_70_30
647,48,47,4.8936170212765955,5.0,0.9791666666666666,4.8712979441138975,awesome apple bread,47,0.9244398288016114,18.94417515976202,0.9197071803713986,0.38045889296974117,0.6500830366705699,0.7579326941509014
749,190,174,4.781609195402299,5.0,0.9157894736842105,4.778254151362696,zucchini lasagna  lasagne    low carb,169,0.9345040492443267,24.695988105197497,0.933600175402103,0.6035162631152254,0.7685582192586642,0.8345750017160397
809,51,48,4.458333333333333,5.0,0.9411764705882353,4.477499869696654,irish beef stew with guinness stout,42,0.7529927291394518,17.351032162409876,0.6830357245748232,0.31867623580995447,0.5008559801923889,0.5737278779453625
820,33,31,4.483870967741935,5.0,0.9393939393939394,4.508541474831185,healthy pie crust,28,0.7509971000182296,15.539912596424578,0.6802808896999236,0.2484403690945209,0.4643606293972223,0.5507287335183028
822,83,81,4.679012345679013,5.0,0.9759036144578314,4.677994105743286,heloise s cake mix cookies,78,0.896675186197318,20.619093761890767,0.8813799155895606,0.44541283742912646,0.6633963765093436,0.7505897921414304
834,45,41,4.121951219512195,4.0,0.9111111111111111,4.18059767595484,hamburger diane,34,0.6873709004537023,15.40649184121681,0.592449101892412,0.24326626432759063,0.41785768311000127,0.48769425062296556
860,85,83,4.518072289156627,5.0,0.9764705882352941,4.526221512430939,kentucky biscuits,76,0.8360028865648162,20.018750597183647,0.7976257925460928,0.42213131405993265,0.6098785533030127,0.6849774490002447
916,109,100,4.42,5.0,0.9174311926605505,4.431499934227834,momma s fair funnel cake,84,0.7557955544110558,20.398832684438368,0.6869048406968288,0.4368710338016402,0.5618879372492345,0.6118946986282722
930,22,22,4.545454545454546,5.0,1.0,4.566944188663802,my favorite baked beans,21,0.7820151050048196,14.25224643604159,0.7230992074816036,0.19850421329719142,0.46080171038939755,0.5657207092262799
1005,129,123,4.699186991869919,5.0,0.9534883720930233,4.6977147897962706,pizza dough and sauce,116,0.8871771478222904,22.651404430241556,0.8682684977011328,0.5242265744719288,0.6962475360865308,0.7650559207323715
1035,74,71,4.816901408450704,5.0,0.9594594594594594,4.806677540709508,puppy chow snack mix,69,0.9029831473899658,20.60027905216184,0.8900876415383464,0.44468319623390723,0.6673854188861268,0.7564663079470146
1133,22,20,4.55,5.0,0.9090909090909091,4.572299723756906,spinach squares,18,0.6989617935882066,13.852577091641574,0.6084495682609378,0.183004892694218,0.39572723047757785,0.4808161655909218
